PERFUME_ID,PERFUME_NAME,PERFUME_BRAND,RELEASE_YEAR,CONCENTRATION,PERFUMER,IMG_LINK,LOAD_DT
8522,Flower Ikebana by Kenzo,Kenzo,2023,,"Alexandra Monet,Alberto Morillas",https://media.parfumo.com/perfume_social/7e/7e4a65-flower-ikebana-by-kenzo-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8523,Scuderia Ferrari - Black,Ferrari,1999,After Shave,,https://media.parfumo.com/perfume_social/3a/3ade11-scuderia-ferrari-black-after-shave-ferrari_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8526,Kenzo Homme,Kenzo,2016,Eau de Parfum,"Nathalie Gracia-Cetto,Olivier Pescheux",https://media.parfumo.com/perfume_social/4f/4f45ff-kenzo-homme-2016-eau-de-parfum-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8528,New York Secret Gardens,Bond No. 9,2025,,,https://media.parfumo.com/perfume_social/19/198361_new-york-secret-gardens-bond-no-9_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8529,Chance Eau Tendre,Chanel,2010,Eau de Toilette,Jacques Polge,https://media.parfumo.com/perfume_social/43/43fa93-chance-eau-tendre-eau-de-toilette-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8532,Harrods Oud Patchouli,Bond No. 9,2012,,,https://media.parfumo.com/perfume_social/1f/1ff305-harrods-oud-patchouli-bond-no-9_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8533,Le Lion de Chanel,Chanel,2020,,Olivier Polge,https://media.parfumo.com/perfume_social/a7/a7121b-le-lion-de-chanel-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8537,Jeu d'Amour L'Élixir,Kenzo,2016,,"Daphné Bugey,Christophe Raynaud",https://media.parfumo.com/perfume_social/31/319008-jeu-d-amour-l-elixir-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8538,Ferrari Classic Edition,Ferrari,2006,,,https://media.parfumo.com/perfume_social/76/766573-ferrari-classic-edition-ferrari_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8539,Pour MonsieurA Gentleman's Cologne / For Men,Chanel,1955,Eau de Toilette,Henri Robert,https://media.parfumo.com/perfume_social/5d/5d954f_pour-monsieur-eau-de-toilette-a-gentleman-s-cologne-for-men-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8542,Kenzo World Power,Kenzo,2019,Eau de Parfum,Jérôme Di Marino,https://media.parfumo.com/perfume_social/f0/f0c076-kenzo-world-power-eau-de-parfum-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8543,Allure Homme Édition Blanche,Chanel,2008,Eau de Toilette Concentrée,Jacques Polge,https://media.parfumo.com/perfume_social/b5/b53004-allure-homme-edition-blanche-eau-de-toilette-concentree-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8544,Saks Fifth Avenue Texas,Bond No. 9,2010,,,https://media.parfumo.com/perfume_social/2c/2ccf5a-saks-fifth-avenue-texas-bond-no-9_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8546,Madly Kenzo!,Kenzo,2011,Eau de Toilette,Aurélien Guichard,https://media.parfumo.com/perfume_social/8f/8fd9b3-madly-kenzo-eau-de-toilette-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8547,Allure,Chanel,1999,Eau de Parfum,Jacques Polge,https://media.parfumo.com/perfume_social/9c/9c6d19_allure-eau-de-parfum-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8550,Tokyo by Kenzo,Kenzo,2007,,Marie Salamagne,https://media.parfumo.com/perfume_social/6e/6ebdbc-tokyo-by-kenzo-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8551,Chance Eau Tendre,Chanel,2019,Eau de Parfum,Olivier Polge,https://media.parfumo.com/perfume_social/03/03667e-chance-eau-tendre-eau-de-parfum-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8555,Le Monde est Beau,Kenzo,1997,,Daniela Andrier,https://media.parfumo.com/perfume_social/bc/bc6967-le-monde-est-beau-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8558,Flower Tag,Kenzo,2011,Eau de Toilette,Olivier Cresp,https://media.parfumo.com/perfume_social/ab/ab6cdb-flower-tag-eau-de-toilette-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8559,Chance,Chanel,2002,Eau de Parfum,Jacques Polge,https://media.parfumo.com/perfume_social/46/4645c7-chance-eau-de-parfum-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8562,5:40 PM in Madagascar,Kenzo,2009,,,https://media.parfumo.com/perfume_social/2f/2f245a-5-40-pm-in-madagascar-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8563,Gabrielle Chanel,Chanel,2017,Eau de Parfum,Olivier Polge,https://media.parfumo.com/perfume_social/9d/9dc9c1-gabrielle-chanel-eau-de-parfum-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8567,1957,Chanel,2018,,Olivier Polge,https://media.parfumo.com/perfume_social/66/66ce3b-1957-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8570,Kenzo Air,Kenzo,2003,Eau de Toilette,Maurice Roucel,https://media.parfumo.com/perfume_social/bb/bb2505-kenzo-air-eau-de-toilette-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8571,Sycomore,Chanel,2016,Eau de Parfum,"Jacques Polge,Christopher Sheldrake",https://media.parfumo.com/perfume_social/bf/bff6dd-sycomore-2016-eau-de-parfum-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8576,New York or Nowhere,Bond No. 9,2017,,,https://media.parfumo.com/perfume_social/23/234413-new-york-or-nowhere-bond-no-9_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8578,N°19 Poudré,Chanel,2011,,Jacques Polge,https://media.parfumo.com/perfume_social/75/759c06-n-19-poudre-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8579,Flower Ikebana Indigo by Kenzo,Kenzo,2025,,"Ane Ayo,Florian Gallo",https://media.parfumo.com/perfume_social/e3/e3e295-flower-ikebana-indigo-by-kenzo-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8582,Boy,Chanel,2016,,Olivier Polge,https://media.parfumo.com/perfume_social/2d/2de5a5-boy-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8584,Flower Ikebana Mimosa by Kenzo,Kenzo,2024,,Marie Salamagne,https://media.parfumo.com/perfume_social/1a/1ac1e9-flower-ikebana-mimosa-by-kenzo-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8586,Sycomore,Chanel,2008,Eau de Toilette,"Jacques Polge,Christopher Sheldrake",https://media.parfumo.com/perfume_social/e2/e2c661-sycomore-2008-eau-de-toilette-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8588,Poudre Matcha,Kenzo,2022,,Jean-Christophe Hérault,https://media.parfumo.com/perfume_social/82/8261a4-poudre-matcha-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8589,Cotton Bath코튼 배쓰,Forment,2023,Perfume,Emilie Bouge,https://media.parfumo.com/perfume_social/c3/c386c0_cotton-bath-perfume-forment_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8590,Bleu de Chanel L'Exclusif,Chanel,2025,,Olivier Polge,https://media.parfumo.com/perfume_social/df/df93f3_bleu-de-chanel-l-exclusif-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8592,Flower by Kenzo Poppy Bouquet,Kenzo,2020,Eau de Parfum Florale,"Alberto Morillas,Dora Baghriche-Arnaud",https://media.parfumo.com/perfume_social/c7/c727fa-flower-by-kenzo-poppy-bouquet-eau-de-parfum-florale-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8593,Cotton Hug코튼 허그,Forment,2018,Perfume,,https://media.parfumo.com/perfume_social/6b/6bed4e_cotton-hug-perfume-forment_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8594,N°19,Chanel,1971,Parfum,Henri Robert,https://media.parfumo.com/perfume_social/51/513ecb-n-19-parfum-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8596,L'Eau Pure,Kenzo,2025,,Daphné Bugey,https://media.parfumo.com/perfume_social/e4/e44bc6_l-eau-pure-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8597,Cotton Kiss코튼키스,Forment,2019,,,https://media.parfumo.com/perfume_social/81/81b500_cotton-kiss-forment_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8598,N°19,Chanel,1971,Eau de Parfum,Henri Robert,https://media.parfumo.com/perfume_social/34/34b89d-n-19-eau-de-parfum-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8602,Comète,Chanel,2024,,Olivier Polge,https://media.parfumo.com/perfume_social/0a/0a37ad-comete-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8610,Flower by Kenzo Essentielle,Kenzo,2009,,"François Demachy,Alberto Morillas",https://media.parfumo.com/perfume_social/56/56b05c-flower-by-kenzo-essentielle-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8614,N°5,Chanel,1986,Eau de Parfum,Jacques Polge,https://media.parfumo.com/perfume_social/23/23c42a-n-5-eau-de-parfum-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8615,Flower by Kenzo,Kenzo,2021,Eau de Toilette,Alberto Morillas,https://media.parfumo.com/perfume_social/2e/2ec92e-flower-by-kenzo-eau-de-toilette-2021-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8618,L'Eau de Kenzo Amour,Kenzo,2011,,Olivier Cresp,https://media.parfumo.com/perfume_social/57/576d17-l-eau-de-kenzo-amour-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8619,Paris - Venise,Chanel,2018,,Olivier Polge,https://media.parfumo.com/perfume_social/76/76ae21-paris-venise-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8622,Allure Sensuelle,Chanel,2005,Eau de Parfum,Jacques Polge,https://media.parfumo.com/perfume_social/39/397d97-allure-sensuelle-eau-de-parfum-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8623,Kenzo World,Kenzo,2018,Eau de Toilette,"Francis Kurkdjian,Maïa Lernout",https://media.parfumo.com/perfume_social/b4/b4705c-kenzo-world-eau-de-toilette-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8626,L'Eau par Kenzo Eau Indigo pour Homme,Kenzo,2009,,Sophie Labbé,https://media.parfumo.com/perfume_social/fd/fdcfb6-l-eau-par-kenzo-eau-indigo-pour-homme-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8627,Cristalle Eau Verte,Chanel,2009,Eau de Toilette Concentrée,Jacques Polge,https://media.parfumo.com/perfume_social/bc/bcf335-cristalle-eau-verte-eau-de-toilette-concentree-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8630,10:10 AM in Sicilia,Kenzo,2011,,Sophie Labbé,https://media.parfumo.com/perfume_social/5f/5f77d1-10-10-am-in-sicilia-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8631,Bois des Îles,Chanel,2007,Eau de Toilette,Jacques Polge,https://media.parfumo.com/perfume_social/bd/bdd968-bois-des-iles-eau-de-toilette-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8634,Rêve Lotus,Kenzo,2022,,Quentin Bisch,https://media.parfumo.com/perfume_social/98/98136b-reve-lotus-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8635,Coco,Chanel,1984,Eau de Toilette,Jacques Polge,https://media.parfumo.com/perfume_social/fe/fe2a6e-coco-eau-de-toilette-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8638,Aqua Kenzo pour Femme,Kenzo,2018,,Louise Turner,https://media.parfumo.com/perfume_social/dc/dc7873-aqua-kenzo-pour-femme-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8641,Gabrielle Chanel Essence,Chanel,2019,,Olivier Polge,https://media.parfumo.com/perfume_social/52/520100-gabrielle-chanel-essence-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8642,7:15 AM in Bali,Kenzo,2008,,Daphné Bugey,https://media.parfumo.com/perfume_social/8e/8e7918-7-15-am-in-bali-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8645,Paris - Deauville,Chanel,2018,,Olivier Polge,https://media.parfumo.com/perfume_social/db/db7cf2-paris-deauville-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8646,Flower by Kenzo La Récolte Parisienne,Kenzo,2024,,"Alberto Morillas,Dora Baghriche-Arnaud,DSM-Firmenich",https://media.parfumo.com/perfume_social/12/12aeee-flower-by-kenzo-la-recolte-parisienne-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8649,Coco Mademoiselle,Chanel,2001,Eau de Toilette,Jacques Polge,https://media.parfumo.com/perfume_social/df/df9b2d-coco-mademoiselle-eau-de-toilette-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8650,Aqua Kenzo pour Homme,Kenzo,2018,,"Ane Ayo,Philippe Romano",https://media.parfumo.com/perfume_social/05/054e28-aqua-kenzo-pour-homme-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8653,Cristalle,Chanel,1993,Eau de Parfum,Jacques Polge,https://media.parfumo.com/perfume_social/3c/3c7058-cristalle-eau-de-parfum-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8655,Kenzo Homme Santal Marin,Kenzo,2024,,Quentin Bisch,https://media.parfumo.com/perfume_social/9e/9e45a2-kenzo-homme-santal-marin-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8657,Paris - Édimbourg,Chanel,2020,,Olivier Polge,https://media.parfumo.com/perfume_social/ec/ecd4e1-paris-edimbourg-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8659,Flower by Kenzo Eau de Vie,Kenzo,2019,,"Alberto Morillas,Marie Salamagne,Fabrice Pellegrin",https://media.parfumo.com/perfume_social/eb/ebb6bf-flower-by-kenzo-eau-de-vie-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8661,Allure Homme Sport Superleggera,Chanel,2024,,Olivier Polge,https://media.parfumo.com/perfume_social/1d/1dc70c-allure-homme-sport-superleggera-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8663,Coeur Azuki,Kenzo,2022,,Delphine Lebeau-Krowiakj,https://media.parfumo.com/perfume_social/be/be2e1f-coeur-azuki-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8665,N°19,Chanel,1971,Eau de Toilette,Henri Robert,https://media.parfumo.com/perfume_social/6e/6e894d-n-19-eau-de-toilette-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8667,Kenzo Amour I Love U,Kenzo,2012,,,https://media.parfumo.com/perfume_social/d1/d12fa1-kenzo-amour-i-love-u-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8669,Cuir de Russie,Chanel,2007,Eau de Toilette,Jacques Polge,https://media.parfumo.com/perfume_social/4b/4bedd9-cuir-de-russie-eau-de-toilette-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8671,Kashâya de Kenzo,Kenzo,1994,,Sophia Grojsman,https://media.parfumo.com/perfume_social/e1/e1aad6-kashaya-de-kenzo-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8673,Pour Monsieur,Chanel,2014,Eau de Parfum,Jacques Polge,https://media.parfumo.com/perfume_social/7b/7b3044-pour-monsieur-eau-de-parfum-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8676,Youth-Dew,Estee Lauder,,Eau de Parfum,Josephine Catapano,https://media.parfumo.com/perfume_social/67/674a8a-youth-dew-eau-de-parfum-estee-lauder_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8677,Allure Homme Sport Cologne,Chanel,2016,,Olivier Polge,https://media.parfumo.com/perfume_social/85/85ae75-allure-homme-sport-cologne-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8679,Flower Cherry Poppy,Kenzo,2025,,Dora Baghriche-Arnaud,https://media.parfumo.com/perfume_social/a9/a94a41_flower-cherry-poppy-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8680,Pleasures,Estee Lauder,1995,Eau de Parfum,"Alberto Morillas,Annie Buzantian",https://media.parfumo.com/perfume_social/bc/bc4606-pleasures-eau-de-parfum-estee-lauder_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8681,Jersey,Chanel,2011,Eau de Toilette,Jacques Polge,https://media.parfumo.com/perfume_social/f7/f75c4f-jersey-eau-de-toilette-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8683,Flower Tag,Kenzo,2012,Eau de Parfum,Olivier Cresp,https://media.parfumo.com/perfume_social/55/5548dc-flower-tag-eau-de-parfum-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8684,Knowing,Estee Lauder,1988,Eau de Parfum,Elie Roger,https://media.parfumo.com/perfume_social/2f/2fbab2-knowing-eau-de-parfum-estee-lauder_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8685,Allure,Chanel,1996,Eau de Toilette,Jacques Polge,https://media.parfumo.com/perfume_social/dd/ddc528_allure-eau-de-toilette-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8687,Kenzo Femme - Once upon a Time,Kenzo,2010,,"Christine Nagel,Benoist Lapouza,Fragrance Resources",https://media.parfumo.com/perfume_social/cf/cf102e-kenzo-femme-once-upon-a-time-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8689,Paris - Riviera,Chanel,2019,,Olivier Polge,https://media.parfumo.com/perfume_social/da/da9ac6-paris-riviera-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8691,Kenzo Air,Kenzo,2005,Eau de Toilette Intense,Maurice Roucel,https://media.parfumo.com/perfume_social/ab/ab44ad-kenzo-air-eau-de-toilette-intense-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8692,Private Collection,Estee Lauder,1973,Eau de Parfum,Vincent Marcello,https://media.parfumo.com/perfume_social/c2/c289c0-private-collection-eau-de-parfum-estee-lauder_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8695,L'Eau Kenzo Intense pour Homme,Kenzo,2015,,,https://media.parfumo.com/perfume_social/44/445622-l-eau-kenzo-intense-pour-homme-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8696,Sensuous,Estee Lauder,2008,Eau de Parfum,Annie Buzantian,https://media.parfumo.com/perfume_social/1f/1f968b-sensuous-eau-de-parfum-estee-lauder_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8697,31 Rue Cambon,Chanel,2007,Eau de Toilette,Jacques Polge,https://media.parfumo.com/perfume_social/cd/cd6953-31-rue-cambon-eau-de-toilette-chanel_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8699,Sensuous Noir,Estee Lauder,2010,,,https://media.parfumo.com/perfume_social/67/6754af-sensuous-noir-estee-lauder_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8700,Soleil Thé,Kenzo,2022,,"Jérôme Di Marino,Takasago / 高砂",https://media.parfumo.com/perfume_social/0d/0dd3d2-soleil-the-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8701,CK One,Calvin Klein,1994,Eau de Toilette,"Alberto Morillas,Harry Frémont",https://media.parfumo.com/perfume_social/10/104003-ck-one-eau-de-toilette-calvin-klein_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8703,Amber Mystique,Estee Lauder,2013,,Honorine Blanc,https://media.parfumo.com/perfume_social/09/09faaa-amber-mystique-estee-lauder_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8704,L'Eau Kenzo Intense pour Femme,Kenzo,2015,,,https://media.parfumo.com/perfume_social/73/73098b-l-eau-kenzo-intense-pour-femme-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8705,CK One Shock for Him,Calvin Klein,2011,,"Loc Dong,IFF (International Flavors & Fragrances)",https://media.parfumo.com/perfume_social/44/44c76c-ck-one-shock-for-him-calvin-klein_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8707,Cinnabar,Estee Lauder,1978,Eau de Parfum,Bernard Chant,https://media.parfumo.com/perfume_social/f4/f435c0-cinnabar-1978-eau-de-parfum-estee-lauder_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8708,Flower by Kenzo Poppy Bouquet,Kenzo,2022,Eau de Toilette,"Alberto Morillas,Dora Baghriche-Arnaud",https://media.parfumo.com/perfume_social/43/43cc8d-flower-by-kenzo-poppy-bouquet-eau-de-toilette-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8709,Eternity,Calvin Klein,1988,Eau de Parfum,Sophia Grojsman,https://media.parfumo.com/perfume_social/d0/d05175-eternity-eau-de-parfum-calvin-klein_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8711,Modern Muse,Estee Lauder,2013,Eau de Parfum,Harry Frémont,https://media.parfumo.com/perfume_social/48/484663-modern-muse-eau-de-parfum-estee-lauder_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8712,Kenzo Jungle Homme,Kenzo,,,Olivier Cresp,https://media.parfumo.com/perfume_social/93/931ff8-kenzo-jungle-homme-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8713,Obsession for Men,Calvin Klein,1986,Eau de Toilette,Bob Slattery,https://media.parfumo.com/perfume_social/25/25db31-obsession-for-men-eau-de-toilette-calvin-klein_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8715,Bronze Goddess 2008,Estee Lauder,2008,,,https://media.parfumo.com/perfume_social/7e/7e67f7-bronze-goddess-2008-estee-lauder_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8716,Totem Yellow,Kenzo,2015,,"Christophe Raynaud,DSM-Firmenich",https://media.parfumo.com/perfume_social/18/188d1c-totem-yellow-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8717,Euphoria,Calvin Klein,2005,Eau de Parfum,"Dominique Ropion,Loc Dong,Carlos Benaïm",https://media.parfumo.com/perfume_social/e9/e9af23-euphoria-eau-de-parfum-calvin-klein_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8719,Sensuous Nude,Estee Lauder,2011,,,https://media.parfumo.com/perfume_social/29/298835-sensuous-nude-estee-lauder_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8720,KenzoKi - Sensual Rice MmmRice Steam,Kenzo,2006,,,https://media.parfumo.com/perfume_social/7c/7cb5c4-kenzoki-sensual-rice-mmm-rice-steam-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8721,CK Be,Calvin Klein,1996,,Rene Morgenthaler,https://media.parfumo.com/perfume_social/a9/a9b2c4-ck-be-calvin-klein_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8724,Nuage Cerisier,Kenzo,2024,,Suzy Le Helley,https://media.parfumo.com/perfume_social/89/89e7e1-nuage-cerisier-kenzo_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8725,Obsession,Calvin Klein,1985,Eau de Parfum,Jean Guichard,https://media.parfumo.com/perfume_social/3b/3bacde-obsession-eau-de-parfum-calvin-klein_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
8727,Private Collection Amber Ylang Ylang,Estee Lauder,2008,Eau de Parfum,"Honorine Blanc,Annie Buzantian",https://media.parfumo.com/perfume_social/c7/c7962d-private-collection-amber-ylang-ylang-eau-de-parfum-estee-lauder_1200.jpg?format=jpg&quality=90,2026-01-21 01:17:56
